VILLCODE,CODE1,COUNTY,TOWN,VILLAGE,household_no,factory_count,store_count,school_count,monthly_water_usage,hospital_count,people_total,yyyymm_key,lon,lat,predicted_water_usage,actual_predicted_ratio,cluster
A6515-001-00,A6515-22-007,新北市,五股區,興珍村,144,3.0,1.0,0.0,6290.0,0.0,402,201604,121.46728919158066,25.07418080760782,4712.863112588597,1.3346451721032784,5
A6515-005-00,A6515-05-011,新北市,五股區,成州村,139,0.0,1.0,0.0,6580.0,0.0,436,201604,121.45027806024353,25.100131115266105,4541.837095871726,1.4487529739850973,5
A6515-008-00,A6515-17-001,新北市,五股區,五股村,151,0.0,1.0,0.0,7209.0,0.0,394,201604,121.43775931804663,25.084806590020992,4814.494321938897,1.497353515851024,5
A6515-008-00,A6515-17-006,新北市,五股區,五股村,137,0.0,2.0,0.0,6603.0,0.0,361,201604,121.43768544261984,25.083760958040685,4496.39422486053,1.4685100259875041,3
A6515-008-00,A6515-19-005,新北市,五股區,五股村,93,56.0,1.0,0.0,7278.0,0.0,277,201604,121.44003097736383,25.084954520575806,4568.469394140053,1.5930937414915036,1
A6515-016-00,A6515-02-010,新北市,五股區,集賢村,190,0.0,1.0,0.0,6982.0,0.0,512,201604,121.44785250588318,25.10393638532213,5700.6303066572045,1.2247768447370477,5
A6515-017-00,A6515-16-006,新北市,五股區,民義村,99,0.0,1.0,0.0,5123.0,0.0,281,201604,121.43393387987047,25.085575957413642,3632.9796756478213,1.4101372584988334,5
A6515-018-00,A6515-12-002,新北市,五股區,成泰村,147,0.0,1.0,0.0,7494.0,0.0,410,201604,121.44131961046212,25.09175006081211,4723.608579916507,1.586498938938853,5
A6515-019-00,A6515-20-008,新北市,五股區,水碓村,95,0.0,1.0,0.0,5373.0,0.0,259,201604,121.43272545131926,25.073779292111322,3542.0939336254305,1.516899354077995,5
A6516-002-00,A6516-06-003,新北市,泰山區,黎明村,149,0.0,1.0,0.0,6651.0,0.0,475,201604,121.42290390385091,25.0633728013971,4769.051450927702,1.3946169523304706,5
A6516-003-00,A6516-01-008,新北市,泰山區,山腳村,89,0.0,2.0,0.0,4733.0,0.0,280,201604,121.42840330768757,25.06450886738531,3405.765320591845,1.389702329571408,3
A6516-003-00,A6516-06-002,新北市,泰山區,山腳村,379,0.0,1.0,0.0,15444.0,0.0,1110,201604,121.424470191904,25.063634108479334,9994.981617215155,1.5451754281768328,5
A6516-004-00,A6516-08-001,新北市,泰山區,福泰村,167,0.0,1.0,0.0,7545.0,0.0,424,201604,121.43345300649433,25.06183645858277,5178.037290028458,1.4571158099864772,5
A6516-005-00,A6516-03-003,新北市,泰山區,楓樹村,296,5.0,1.0,0.0,10196.0,0.0,691,201604,121.43271483124197,25.065226398085443,8204.800535565357,1.2426871263723462,5
A6516-005-00,A6516-04-006,新北市,泰山區,楓樹村,179,0.0,1.0,0.0,6954.0,0.0,490,201604,121.43475613876915,25.06302131333364,5450.69451609563,1.275800722176813,5
A6516-007-00,A6516-17-004,新北市,泰山區,義學村,197,0.0,1.0,0.0,8648.0,0.0,533,201604,121.42872824040813,25.05261951750981,5859.680355196388,1.4758484210373215,5
A6516-008-00,A6516-23-001,新北市,泰山區,明志村,119,0.0,1.0,0.0,6409.0,0.0,346,201604,121.4255392079224,25.04530252569206,4087.408385759772,1.5679862140344187,5
A6516-009-00,A6516-23-008,新北市,泰山區,貴子村,161,0.0,1.0,0.0,7343.0,0.0,489,201604,121.42412182268272,25.0422842424067,5041.708676994873,1.4564506738570264,5
A6516-009-00,A6516-26-001,新北市,泰山區,貴子村,177,0.0,1.0,0.0,6825.0,0.0,485,201604,121.42317732372854,25.040451092736745,5405.251645084435,1.262660917222363,5
A6516-010-00,A6516-28-002,新北市,泰山區,貴和村,141,13.0,1.0,0.0,6166.0,0.0,404,201604,121.42192112075233,25.033874778966897,4836.094936701414,1.2749956484943787,5
A6516-010-00,A6516-28-004,新北市,泰山區,貴和村,215,8.0,1.0,0.0,8795.0,0.0,559,201604,121.42150330096116,25.03287306317594,6421.783098800832,1.3695573121493825,5
